Timestamp,I am 18+ and I consent to anonymous data collection for academic purposes only.,Country/Region,Primary role,Age (years),Gender (optional),Which wellness/mental health apps have you used in the last 6 months? (select all that apply),How often do you journal?,How often do you chat with an AI companion for support?,Typical journaling session length (minutes),How often do you journal late at night (after 11pm)?,Average sleep hours per night (past 2 weeks),Average number of meetings/classes per day (past 2 weeks),How many deadlines/exams in the next 7 days?,"In the last 2 weeks, how often did you feel overwhelmed?","In the last 2 weeks, how often did you feel things were going your way? (reverse-scored)","In the last 2 weeks, how often did you feel confident about handling personal problems? (reverse-scored)","In the last 2 weeks, how often did you feel difficulties were piling up too high?",Overall mood today,Which emotions did you often experience in the last week? (select all that apply),I am concerned about privacy of my journals.,I prefer on-device processing even if features are limited.,I am okay with personalized nudges if they help my wellbeing.,I am willing to share anonymized analytics for research.,What would you want from a wellbeing companion? (open text),Any concerns about such apps? (open text)
08/24/2025 08:57:00,Agree,India,Student,21,Prefer not to say,"Sanvello, Reflectly, Replika, Moodpath, Jour, Wysa, Stoic, None, MindShift, Insight Timer",Always,Weekly,0,Rarely,10 hours,3-4,6+,Daily,2-3x/week,Always,Always,Positive,"Joy, Frustrated, Grateful, Tired, Sadness",Agree,Disagree,Disagree,Disagree,Integration with other apps,Stigma around mental health apps
08/23/2025 23:35:00,Agree,India,Other,34,Male,"Wysa, Replika, Sanvello, Daylio, Youper, Jour, Moodpath, Stoic",Never,2-3x/week,30+,Daily,5 hours,9+,2,Daily,Weekly,2-3x/week,Weekly,Negative,"Anger, Excited, Sadness, Grateful",Disagree,Neutral,Agree,Disagree,Mood tracking,Cost
08/21/2025 09:56:00,Agree,India,Other,32,Male,"Calm, Youper, None, Insight Timer",Daily,Never,11-15,2-3x/week,10+ hours,3-4,2,Rarely,Rarely,2-3x/week,Sometimes,Positive,"Frustrated, Calm, Grateful, Overwhelmed",Strongly disagree,Neutral,Disagree,Strongly agree,Journaling prompts,Over-reliance on AI
08/26/2025 16:08:00,Agree,India,Student,25,Prefer not to say,"Replika, Headspace, Reflectly, Moodpath, Jour, Sanvello, MindShift, Stoic, Calm, Youper, MindDoc, None, Wysa, Insight Timer",Never,Sometimes,16-20,Never,5 hours,7-8,1,Rarely,Daily,2-3x/week,Daily,Neutral,"Stressed, Frustrated, Anger, Lonely",Strongly agree,Strongly agree,Agree,Strongly agree,Community support,Over-reliance on AI
08/24/2025 18:43:00,Agree,India,Freelancer,51,Female,"Daylio, MindDoc, Replika, Insight Timer, Wysa, Stoic, Sanvello, MindShift, Jour, Reflectly, Calm, Headspace, Youper, Moodpath, None",Weekly,Rarely,16-20,Daily,7 hours,7-8,0,Weekly,Sometimes,Rarely,Rarely,Neutral,"Excited, Joy, Peaceful, Overwhelmed",Strongly agree,Disagree,Neutral,Strongly agree,More personalization,Other
08/21/2025 09:43:00,Agree,India,Freelancer,54,Female,"Calm, Reflectly, Jour, Sanvello, MindShift, None, Moodpath, Insight Timer, Stoic, Replika",Daily,Never,6-10,Always,8 hour sleep,0,5,Never,2-3x/week,2-3x/week,Daily,Neutral,"Peaceful, Tired, Sadness, Anxiety",Strongly agree,Neutral,Disagree,Strongly agree,Mood tracking,Other
08/25/2025 16:04:00,Agree,India,Student,22,Male,"None, Calm, Sanvello",Always,Sometimes,6-10,2-3x/week,7 hours,5-6,1,Sometimes,Weekly,Rarely,2-3x/week,Neutral,"Overwhelmed, Hopeful, Calm",Agree,Neutral,Neutral,Strongly agree,Community support,Cost
08/21/2025 15:35:00,Agree,India,Healthcare Worker,22,Prefer not to say,"Wysa, MindShift, Replika, Sanvello, Daylio, Moodpath, Calm, None",Rarely,2-3x/week,0,Weekly,10 hours,5-6,0,Never,Never,Sometimes,2-3x/week,Negative,"Anxiety, Excited, Stressed, Tired, Overwhelmed",Disagree,Strongly disagree,Strongly agree,Agree,Journaling prompts,Technical issues
08/22/2025 23:59:00,Agree,India,Freelancer,52,Prefer not to say,"Calm, Youper, Daylio, Headspace, Wysa, Sanvello, None, Stoic",Weekly,Always,0,Rarely,8 hour sleep,5-6,0,Never,Sometimes,Never,Sometimes,Neutral,"Lonely, Peaceful, Sadness",Strongly disagree,Strongly disagree,Strongly agree,Neutral,More personalization,Other
08/21/2025 09:49:00,Agree,India,Healthcare Worker,48,Male,"Insight Timer, Calm, Wysa, Daylio, MindShift, Replika, Youper, Jour, Moodpath, Headspace, MindDoc, Reflectly, None",Daily,Never,0,2-3x/week,9 hours,1-2,0,Never,Daily,Never,Always,Negative,"Stressed, Hopeful, Excited, Anger",Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Journaling prompts,AI accuracy
08/21/2025 21:16:00,Agree,India,Student,64,Female,"None, Sanvello, Calm, Youper, Insight Timer, Jour, MindDoc, Headspace, Wysa, Daylio, Replika, MindShift, Moodpath",Sometimes,Never,16-20,Rarely,7 hours,0,4,Weekly,2-3x/week,Rarely,Sometimes,Negative,"Excited, Tired, Anger, Anxiety, Hopeful",Strongly agree,Strongly agree,Disagree,Strongly disagree,Better privacy controls,Addiction to apps
08/24/2025 15:43:00,Agree,India,Researcher,29,Non-binary,"Youper, Jour, Stoic, Calm, Reflectly, Replika, MindDoc, Moodpath",Rarely,Never,6-10,Never,6 hours,0,5,Rarely,Weekly,Rarely,2-3x/week,Negative,"Overwhelmed, Hopeful, Joy, Frustrated",Strongly agree,Strongly disagree,Disagree,Strongly agree,More personalization,Addiction to apps
08/24/2025 20:49:00,Agree,India,Healthcare Worker,27,Non-binary,"Moodpath, Stoic, MindShift, Sanvello, Youper, Headspace, Insight Timer, Wysa, Calm, Jour",2-3x/week,Daily,1-5,Rarely,7 hours,1-2,4,Sometimes,Weekly,Rarely,Always,Positive,"Anxiety, Overwhelmed, Tired, Peaceful",Neutral,Strongly agree,Disagree,Neutral,Better UI/UX,Lack of human connection
08/22/2025 07:57:00,Agree,India,Student,37,Non-binary,"None, Wysa, Stoic, Sanvello, Moodpath, Jour, MindShift, Daylio, Replika, Reflectly, MindDoc",Sometimes,Rarely,6-10,Daily,4 hours,1-2,0,Never,Rarely,Daily,Sometimes,Neutral,"Grateful, Excited",Neutral,Disagree,Strongly agree,Agree,Voice input,Privacy concerns
08/21/2025 10:29:00,Agree,India,Researcher,50,Prefer not to say,"Daylio, Replika, Headspace, Jour, Stoic, Wysa, Reflectly, Moodpath, Youper, Sanvello, MindDoc",Always,Daily,21-30,Rarely,5 hours,3-4,2,Daily,Always,Rarely,Daily,Neutral,"Hopeful, Tired",Agree,Strongly agree,Agree,Strongly agree,Offline functionality,Privacy concerns
08/25/2025 14:41:00,Agree,India,Student,21,Female,"Reflectly, Sanvello, Stoic, Insight Timer",2-3x/week,Always,6-10,Never,9 hours,7-8,2,Weekly,Always,2-3x/week,Sometimes,Neutral,"Anxiety, Overwhelmed, Peaceful, Lonely, Stressed",Agree,Strongly agree,Disagree,Agree,Progress tracking,AI accuracy
08/26/2025 21:39:00,Agree,India,Healthcare Worker,35,Prefer not to say,Youper,Rarely,Rarely,21-30,Rarely,10+ hours,1-2,3,Daily,Rarely,Weekly,2-3x/week,Negative,"Frustrated, Hopeful, Anger, Overwhelmed",Strongly disagree,Disagree,Disagree,Strongly disagree,Offline functionality,Technical issues
08/23/2025 23:43:00,Agree,India,Freelancer,18,Prefer not to say,"Insight Timer, Jour, Stoic, Wysa, Replika, Sanvello, Moodpath, Reflectly, Daylio, None, Youper, MindShift, Headspace, Calm",Always,Rarely,1-5,Rarely,9 hours,1-2,1,Always,2-3x/week,Sometimes,Rarely,Negative,"Calm, Lonely, Hopeful, Tired",Strongly agree,Strongly agree,Strongly disagree,Agree,More personalization,Cost
08/22/2025 20:58:00,Agree,India,Teacher,45,Prefer not to say,"Calm, Stoic, Sanvello, MindDoc, Headspace, Wysa, Insight Timer, Jour",Daily,2-3x/week,16-20,Weekly,6 hours,9+,4,Weekly,Never,Rarely,Weekly,Positive,"Peaceful, Frustrated, Calm",Agree,Strongly agree,Disagree,Strongly agree,Progress tracking,Addiction to apps
08/21/2025 05:26:00,Agree,India,Freelancer,24,Non-binary,"Stoic, Replika, Daylio, Calm, Insight Timer, MindDoc, Moodpath",Never,Daily,6-10,Weekly,4 hours,3-4,3,Always,Always,Daily,2-3x/week,Neutral,"Frustrated, Excited, Lonely, Calm, Grateful",Neutral,Strongly agree,Strongly agree,Neutral,Progress tracking,None
08/22/2025 21:09:00,Agree,India,Freelancer,33,Female,Headspace,Always,Never,30+,Never,4 hours,0,4,Daily,Always,Weekly,Daily,Negative,"Anxiety, Anger, Joy, Frustrated, Grateful",Neutral,Neutral,Agree,Strongly agree,Professional support integration,Cost
08/24/2025 03:55:00,Agree,India,Healthcare Worker,64,Male,"Daylio, Moodpath, MindShift, Headspace, Wysa, MindDoc, None, Stoic, Replika, Sanvello, Insight Timer, Reflectly, Jour",Rarely,Sometimes,16-20,Never,8 hour sleep,0,0,Always,Daily,Daily,Daily,Neutral,"Lonely, Tired",Neutral,Agree,Neutral,Strongly disagree,Professional support integration,AI accuracy
08/25/2025 12:57:00,Agree,India,Other,43,Non-binary,"Calm, Youper, Daylio, Moodpath, Reflectly, Headspace, Stoic, MindDoc, Sanvello, None, Jour, Replika, Wysa",Weekly,Daily,21-30,Daily,4 hours,3-4,4,Never,Rarely,Rarely,Never,Negative,"Lonely, Tired, Peaceful, Calm, Anger",Neutral,Strongly disagree,Neutral,Strongly disagree,Offline functionality,Over-reliance on AI
08/23/2025 21:36:00,Agree,India,Working Professional,51,Non-binary,"Headspace, MindShift, Calm, Sanvello, Reflectly, MindDoc, Moodpath, Replika, Insight Timer, Wysa, Youper, Jour, Daylio, None, Stoic",Rarely,Sometimes,6-10,Sometimes,6 hours,0,3,Weekly,Rarely,Daily,Always,Neutral,"Joy, Calm",Agree,Agree,Strongly disagree,Strongly agree,Offline functionality,Other
08/22/2025 23:30:00,Agree,India,Teacher,33,Prefer not to say,"Jour, Insight Timer, Wysa, Headspace, Daylio, MindShift, Stoic, Sanvello, Youper, Calm, Moodpath, Replika, Reflectly",Sometimes,Sometimes,0,Never,7 hours,0,1,Always,Always,Daily,2-3x/week,Negative,"Frustrated, Peaceful",Agree,Strongly agree,Neutral,Neutral,Professional support integration,Privacy concerns
08/25/2025 00:47:00,Agree,India,Working Professional,52,Non-binary,"Daylio, Insight Timer, Sanvello, Jour, MindDoc, Wysa, Calm, Moodpath, None, Reflectly, Stoic, Youper",Sometimes,Never,0,Rarely,8 hour sleep,3-4,4,2-3x/week,2-3x/week,Weekly,Never,Negative,"Hopeful, Peaceful, Sadness, Frustrated",Strongly disagree,Disagree,Neutral,Neutral,Journaling prompts,Privacy concerns
08/22/2025 07:07:00,Agree,India,Teacher,31,Prefer not to say,"Daylio, Insight Timer, Headspace, Sanvello, Calm, Reflectly",Never,Daily,30+,Weekly,7 hours,3-4,3,Daily,Daily,Weekly,Always,Positive,"Anxiety, Lonely",Disagree,Disagree,Agree,Disagree,Better UI/UX,Cost
08/23/2025 03:46:00,Agree,India,Teacher,61,Female,"Daylio, MindShift, Moodpath, Youper, MindDoc, Calm, Insight Timer",Daily,2-3x/week,0,Never,10+ hours,1-2,0,Daily,Never,Weekly,Always,Negative,"Excited, Grateful, Anger",Disagree,Neutral,Neutral,Strongly agree,Better privacy controls,Lack of human connection
08/25/2025 00:21:00,Agree,India,Freelancer,47,Male,"Reflectly, Stoic, Wysa, Daylio, Insight Timer, None, Headspace",Rarely,Never,6-10,Never,7 hours,1-2,5,2-3x/week,2-3x/week,Rarely,Sometimes,Neutral,"Sadness, Anxiety, Excited",Strongly disagree,Strongly agree,Disagree,Agree,Better UI/UX,AI accuracy
08/24/2025 16:07:00,Agree,India,Other,56,Female,"Daylio, Reflectly, MindShift, Stoic, Headspace, MindDoc, Youper, Sanvello",2-3x/week,Never,0,Daily,4 hours,9+,6+,Daily,Always,Rarely,Daily,Negative,"Hopeful, Stressed",Disagree,Neutral,Disagree,Strongly agree,Better UI/UX,Privacy concerns
08/26/2025 02:38:00,Agree,India,Freelancer,29,Non-binary,Stoic,Never,Rarely,6-10,Daily,10+ hours,1-2,5,Weekly,2-3x/week,Never,Rarely,Negative,"Anxiety, Hopeful, Grateful, Calm, Overwhelmed",Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Mood tracking,Stigma around mental health apps
08/22/2025 09:42:00,Agree,India,Working Professional,42,Male,"Calm, Replika, Insight Timer, None, MindShift, Jour, Wysa, Moodpath, Stoic, Headspace, Youper, MindDoc",2-3x/week,Daily,30+,Daily,4 hours,1-2,2,2-3x/week,Weekly,Always,Sometimes,Negative,"Overwhelmed, Stressed, Grateful, Joy, Lonely",Strongly agree,Strongly agree,Strongly disagree,Disagree,Offline functionality,Addiction to apps
08/21/2025 01:28:00,Agree,India,Researcher,59,Non-binary,"MindShift, Calm, Daylio, Sanvello, Wysa",2-3x/week,Rarely,21-30,2-3x/week,8 hour sleep,3-4,0,Daily,Rarely,Never,Sometimes,Negative,"Anger, Excited, Sadness, Calm, Peaceful",Strongly agree,Disagree,Agree,Neutral,Journaling prompts,Over-reliance on AI
08/24/2025 09:31:00,Agree,India,Teacher,39,Prefer not to say,"Daylio, MindShift, Headspace, Reflectly, Jour, Youper, Insight Timer, MindDoc, Replika, Stoic, Wysa, Calm, Moodpath, Sanvello",Always,Sometimes,11-15,Never,4 hours,1-2,0,2-3x/week,Always,Always,Rarely,Positive,"Calm, Anxiety, Peaceful, Overwhelmed",Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Offline functionality,Privacy concerns
08/24/2025 10:09:00,Agree,India,Other,59,Female,"Insight Timer, Daylio, MindDoc, Stoic, Headspace, MindShift, Jour, None, Calm, Replika, Wysa, Reflectly, Youper, Moodpath, Sanvello",Daily,2-3x/week,16-20,Daily,10 hours,9+,0,Weekly,2-3x/week,Never,Daily,Negative,"Overwhelmed, Sadness",Agree,Disagree,Strongly disagree,Strongly disagree,Integration with other apps,Cost
08/24/2025 16:04:00,Agree,India,Teacher,42,Prefer not to say,"Stoic, Sanvello, Wysa, MindDoc, Moodpath, Youper, MindShift, Jour, Replika, Daylio, None, Headspace, Insight Timer, Reflectly, Calm",2-3x/week,Always,1-5,2-3x/week,10+ hours,9+,5,Sometimes,Always,Never,Daily,Neutral,"Stressed, Joy, Tired, Peaceful",Disagree,Strongly disagree,Strongly agree,Disagree,Integration with other apps,Data security
08/23/2025 08:05:00,Agree,India,Healthcare Worker,30,Non-binary,"Jour, Insight Timer, MindShift, Calm, Wysa, Replika, Sanvello, Youper, Daylio, None, MindDoc, Stoic, Headspace",Always,Daily,6-10,Weekly,5 hours,1-2,1,Sometimes,Rarely,Rarely,Sometimes,Negative,"Sadness, Excited, Tired, Overwhelmed, Peaceful",Agree,Neutral,Agree,Disagree,Offline functionality,Stigma around mental health apps
08/23/2025 05:15:00,Agree,India,Healthcare Worker,58,Non-binary,"Stoic, Wysa, Moodpath, Replika, Headspace, Sanvello, Calm, Jour, MindDoc",Sometimes,Weekly,21-30,Sometimes,10 hours,1-2,2,Weekly,Sometimes,Weekly,Sometimes,Positive,"Peaceful, Lonely, Overwhelmed, Frustrated, Tired",Strongly agree,Neutral,Strongly agree,Strongly disagree,Progress tracking,Lack of human connection
08/26/2025 04:25:00,Agree,India,Other,44,Non-binary,"Stoic, Daylio",Weekly,Never,1-5,2-3x/week,8 hour sleep,5-6,3,Weekly,Always,Daily,Sometimes,Positive,"Anxiety, Excited",Agree,Strongly disagree,Neutral,Disagree,Journaling prompts,Other
08/21/2025 06:43:00,Agree,India,Student,60,Non-binary,"Sanvello, Replika, Reflectly",Daily,Always,6-10,Always,6 hours,7-8,5,Sometimes,Never,Never,Weekly,Negative,"Excited, Tired, Lonely",Agree,Strongly agree,Strongly agree,Strongly disagree,Professional support integration,Stigma around mental health apps
08/21/2025 20:25:00,Agree,India,Working Professional,34,Prefer not to say,"Calm, Wysa, Replika, Stoic, MindShift, Headspace",Weekly,Rarely,11-15,2-3x/week,4 hours,0,3,Daily,Daily,2-3x/week,Weekly,Negative,"Frustrated, Sadness, Peaceful, Calm",Neutral,Neutral,Strongly disagree,Neutral,Integration with other apps,None
08/26/2025 21:08:00,Agree,India,Teacher,63,Prefer not to say,"Replika, Jour, Daylio, None, Sanvello, Headspace, Moodpath, MindShift, Youper, Reflectly, Calm, Wysa, Insight Timer",Rarely,Always,11-15,Daily,9 hours,1-2,5,Daily,Weekly,Sometimes,Weekly,Negative,"Hopeful, Sadness, Frustrated, Peaceful",Strongly agree,Neutral,Neutral,Disagree,Professional support integration,Data security
08/22/2025 08:27:00,Agree,India,Healthcare Worker,52,Female,"Jour, Daylio, Stoic, Insight Timer",Rarely,2-3x/week,6-10,2-3x/week,10+ hours,1-2,1,Daily,Daily,2-3x/week,2-3x/week,Negative,"Overwhelmed, Lonely, Tired, Anxiety",Neutral,Strongly disagree,Neutral,Strongly agree,Journaling prompts,AI accuracy
08/23/2025 06:58:00,Agree,India,Researcher,61,Prefer not to say,"Reflectly, None, Sanvello, Youper, Jour, Headspace, Wysa",Rarely,Sometimes,30+,2-3x/week,6 hours,7-8,5,Sometimes,Rarely,Rarely,Rarely,Neutral,"Excited, Hopeful",Neutral,Agree,Agree,Strongly disagree,Voice input,Cost
08/21/2025 15:39:00,Agree,India,Student,63,Prefer not to say,"MindShift, Sanvello, Insight Timer, Calm, Reflectly, None, MindDoc, Headspace, Daylio",Daily,Never,16-20,Weekly,10+ hours,7-8,1,Daily,Rarely,Never,Daily,Positive,"Lonely, Grateful, Tired",Agree,Disagree,Agree,Strongly agree,Better UI/UX,AI accuracy
08/23/2025 08:31:00,Agree,India,Healthcare Worker,59,Male,"MindShift, Jour, Reflectly, Daylio, Calm, None, Replika, MindDoc, Insight Timer, Stoic, Sanvello, Moodpath",Always,Never,16-20,Rarely,6 hours,3-4,4,Never,Daily,Rarely,Weekly,Positive,"Calm, Joy, Anxiety",Disagree,Strongly disagree,Strongly disagree,Neutral,Better privacy controls,Over-reliance on AI
08/25/2025 11:02:00,Agree,India,Teacher,19,Female,"Stoic, MindDoc, None, Wysa, Daylio, Jour, MindShift, Sanvello, Calm, Youper, Replika, Reflectly, Insight Timer",Sometimes,Sometimes,30+,2-3x/week,4 hours,3-4,6+,Weekly,Always,Sometimes,Sometimes,Positive,"Lonely, Sadness, Tired",Strongly agree,Agree,Neutral,Disagree,Better UI/UX,Privacy concerns
08/25/2025 15:14:00,Agree,India,Other,27,Male,"Stoic, None, Insight Timer, Headspace, Daylio, Wysa, MindShift, Youper",2-3x/week,Always,16-20,Rarely,6 hours,1-2,3,Rarely,Rarely,Rarely,Never,Neutral,"Calm, Lonely, Sadness, Anxiety, Anger",Neutral,Neutral,Neutral,Agree,Voice input,Other
08/22/2025 12:26:00,Agree,India,Teacher,24,Non-binary,"Daylio, Replika, Youper, Insight Timer, None",Weekly,Weekly,1-5,Sometimes,4 hours,7-8,5,Rarely,2-3x/week,Daily,Weekly,Positive,"Hopeful, Anger",Strongly disagree,Strongly disagree,Disagree,Agree,Journaling prompts,Addiction to apps
08/23/2025 21:38:00,Agree,India,Healthcare Worker,35,Prefer not to say,"MindDoc, Insight Timer, Wysa, Stoic, Calm, Replika",2-3x/week,Sometimes,1-5,2-3x/week,10 hours,9+,2,Never,Sometimes,Sometimes,Never,Neutral,"Tired, Anger, Sadness, Frustrated",Neutral,Agree,Strongly disagree,Strongly disagree,Voice input,Lack of human connection
08/25/2025 11:53:00,Agree,India,Working Professional,57,Male,"Headspace, Daylio, MindShift",Always,2-3x/week,6-10,Sometimes,7 hours,1-2,6+,Sometimes,Always,Never,Always,Negative,"Excited, Lonely",Agree,Agree,Neutral,Neutral,Better UI/UX,None
08/21/2025 05:41:00,Agree,India,Freelancer,62,Female,"Calm, Insight Timer, Youper, Moodpath, Headspace, MindDoc, Jour, MindShift, Replika, Reflectly, Daylio, None",Sometimes,Weekly,21-30,Sometimes,4 hours,9+,0,Daily,Daily,Daily,Always,Neutral,"Anger, Tired, Joy, Overwhelmed",Neutral,Neutral,Agree,Strongly agree,Voice input,Technical issues
08/23/2025 10:17:00,Agree,India,Other,20,Prefer not to say,"MindDoc, Replika, Sanvello, Youper, Reflectly, Headspace, Moodpath, Jour, MindShift, None, Insight Timer, Stoic, Wysa",Never,Daily,21-30,Never,7 hours,3-4,5,Always,Rarely,Always,2-3x/week,Neutral,"Anger, Calm, Excited, Stressed, Tired",Strongly agree,Agree,Neutral,Neutral,Offline functionality,Data security
08/24/2025 16:00:00,Agree,India,Healthcare Worker,45,Non-binary,"Replika, Calm, Moodpath, Insight Timer, MindShift, Headspace, Stoic, Youper, Daylio, None, MindDoc, Wysa, Reflectly",Rarely,Never,16-20,Rarely,8 hour sleep,7-8,3,2-3x/week,Sometimes,Weekly,Daily,Neutral,"Lonely, Grateful, Hopeful, Joy, Calm",Strongly disagree,Agree,Neutral,Strongly disagree,More personalization,Data security
08/22/2025 14:23:00,Agree,India,Freelancer,31,Male,"Stoic, MindShift, Calm, Reflectly, Sanvello, Moodpath, Replika",Daily,Rarely,0,Rarely,10+ hours,0,6+,Daily,Rarely,2-3x/week,Always,Neutral,"Lonely, Anxiety, Overwhelmed, Anger, Hopeful",Strongly disagree,Strongly agree,Strongly disagree,Disagree,More personalization,Data security
08/22/2025 18:41:00,Agree,India,Teacher,42,Prefer not to say,"Replika, MindShift, Moodpath",Never,Never,21-30,Daily,4 hours,1-2,2,Never,Rarely,Daily,Daily,Negative,"Excited, Overwhelmed",Strongly disagree,Disagree,Strongly agree,Strongly agree,Offline functionality,Cost
08/26/2025 16:09:00,Agree,India,Teacher,25,Prefer not to say,"None, Jour, Daylio, Sanvello, Wysa, Stoic, Moodpath, Reflectly, Youper, Headspace, MindDoc, Replika",Always,Weekly,1-5,Daily,6 hours,9+,6+,2-3x/week,Weekly,Rarely,Never,Positive,"Sadness, Stressed, Calm, Overwhelmed",Agree,Agree,Strongly agree,Disagree,More personalization,Technical issues
08/25/2025 16:43:00,Agree,India,Healthcare Worker,55,Prefer not to say,"MindDoc, Reflectly, Calm, Moodpath, Daylio, Replika, Sanvello",Daily,Always,11-15,Never,5 hours,9+,5,Sometimes,Weekly,2-3x/week,Daily,Positive,"Calm, Overwhelmed, Stressed, Tired, Lonely",Neutral,Disagree,Neutral,Disagree,Journaling prompts,Privacy concerns
08/21/2025 22:20:00,Agree,India,Other,54,Prefer not to say,"Calm, Wysa, Jour, Moodpath, Daylio, Youper, Insight Timer",Sometimes,2-3x/week,1-5,2-3x/week,7 hours,9+,6+,Daily,Daily,Always,Sometimes,Negative,"Joy, Lonely, Sadness",Agree,Disagree,Neutral,Strongly agree,Offline functionality,Privacy concerns
08/25/2025 13:42:00,Agree,India,Researcher,42,Non-binary,"Reflectly, Stoic, Wysa, Sanvello, Jour, Daylio, MindDoc, None, Youper, Calm, MindShift, Moodpath, Insight Timer",Rarely,Sometimes,11-15,Never,6 hours,3-4,2,Never,Never,Sometimes,Sometimes,Neutral,"Anger, Stressed, Tired, Grateful, Joy",Disagree,Agree,Strongly agree,Neutral,Journaling prompts,Other
08/23/2025 17:34:00,Agree,India,Student,64,Non-binary,"Headspace, None, Daylio",Never,2-3x/week,0,2-3x/week,8 hour sleep,0,1,Rarely,Daily,Daily,Daily,Neutral,"Lonely, Hopeful",Disagree,Strongly disagree,Disagree,Strongly agree,Voice input,Technical issues
08/23/2025 11:41:00,Agree,India,Researcher,27,Prefer not to say,"Youper, Headspace, Jour",Always,Daily,0,Never,4 hours,5-6,0,Sometimes,2-3x/week,Rarely,Never,Negative,"Joy, Excited, Anxiety, Frustrated",Disagree,Neutral,Neutral,Neutral,Offline functionality,Other
08/23/2025 23:05:00,Agree,India,Freelancer,56,Non-binary,"Jour, MindDoc, Headspace, Daylio, Replika, Calm, Sanvello, Reflectly, MindShift, Youper, None, Wysa, Moodpath, Stoic",Daily,2-3x/week,16-20,Rarely,10+ hours,0,3,2-3x/week,Daily,2-3x/week,Daily,Positive,"Lonely, Sadness, Anger, Tired",Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Voice input,Other
08/23/2025 18:11:00,Agree,India,Teacher,36,Prefer not to say,"Insight Timer, Calm, Sanvello, Reflectly, Replika, None, MindShift, Wysa, Daylio",Always,Weekly,16-20,Rarely,10+ hours,0,1,Sometimes,Sometimes,Never,Weekly,Negative,"Tired, Anger",Agree,Agree,Strongly agree,Agree,Better privacy controls,Cost
08/22/2025 22:48:00,Agree,India,Healthcare Worker,38,Non-binary,"Reflectly, Calm, Replika, Sanvello, Wysa, MindDoc, Insight Timer, Youper, Moodpath, None, Daylio, MindShift, Stoic, Headspace, Jour",Sometimes,Always,0,Always,10 hours,5-6,1,Rarely,Never,Never,Daily,Positive,"Stressed, Joy, Frustrated, Tired, Excited",Strongly agree,Disagree,Strongly disagree,Strongly agree,Better privacy controls,Lack of human connection
08/24/2025 07:10:00,Agree,India,Working Professional,20,Male,"Daylio, MindShift, Moodpath, Sanvello, None, Replika, Youper, Calm, Reflectly, Headspace, Jour, Wysa, Stoic, Insight Timer",Rarely,Sometimes,6-10,Never,8 hour sleep,1-2,6+,Sometimes,Always,Sometimes,Sometimes,Neutral,"Anxiety, Peaceful, Stressed, Grateful",Agree,Strongly disagree,Strongly disagree,Neutral,Better UI/UX,Lack of human connection
08/26/2025 01:07:00,Agree,India,Working Professional,19,Non-binary,"Calm, Sanvello, Moodpath, Stoic, Wysa, Jour",Never,Never,6-10,Sometimes,10 hours,0,0,Always,Always,2-3x/week,Always,Negative,"Overwhelmed, Calm",Disagree,Strongly agree,Disagree,Agree,Mood tracking,Lack of human connection
08/24/2025 19:35:00,Agree,India,Working Professional,45,Non-binary,"Headspace, Stoic, Daylio, Insight Timer, MindShift",Always,Rarely,21-30,Rarely,4 hours,9+,2,Never,2-3x/week,2-3x/week,Rarely,Negative,"Tired, Peaceful, Calm, Sadness",Strongly agree,Neutral,Agree,Strongly disagree,Better AI responses,Over-reliance on AI
08/25/2025 10:42:00,Agree,India,Working Professional,20,Male,Youper,2-3x/week,Weekly,11-15,Daily,8 hour sleep,5-6,3,2-3x/week,Never,Daily,Sometimes,Positive,"Grateful, Peaceful",Agree,Disagree,Agree,Strongly disagree,Community support,None
08/26/2025 02:28:00,Agree,India,Working Professional,41,Non-binary,"Headspace, Moodpath, Insight Timer, Daylio, MindShift, Stoic, Calm, None, Youper, Wysa",Daily,Always,6-10,2-3x/week,5 hours,3-4,0,Daily,2-3x/week,Never,Weekly,Neutral,"Sadness, Peaceful, Joy, Hopeful, Grateful",Strongly disagree,Strongly disagree,Neutral,Strongly agree,Voice input,Cost
08/22/2025 02:48:00,Agree,India,Working Professional,60,Female,"Stoic, Headspace, Moodpath, Jour, Insight Timer, MindDoc, Daylio, Calm, None, Sanvello, MindShift, Wysa, Youper, Reflectly",Daily,Always,16-20,2-3x/week,5 hours,3-4,5,2-3x/week,Rarely,Weekly,Never,Neutral,"Stressed, Peaceful, Anger, Hopeful, Frustrated",Neutral,Disagree,Disagree,Strongly agree,Better UI/UX,AI accuracy
08/22/2025 11:27:00,Agree,India,Student,29,Prefer not to say,MindShift,Never,Always,30+,Sometimes,8 hour sleep,1-2,1,Weekly,Weekly,Sometimes,Weekly,Negative,"Excited, Tired, Peaceful",Agree,Neutral,Disagree,Strongly disagree,Better UI/UX,Technical issues
08/23/2025 20:26:00,Agree,India,Teacher,27,Female,"Daylio, Calm, Replika, Wysa, Stoic, MindDoc",Weekly,Never,1-5,Weekly,10+ hours,5-6,1,Weekly,Always,Always,Never,Positive,"Sadness, Hopeful, Joy, Overwhelmed, Excited",Strongly agree,Agree,Strongly agree,Agree,Better AI responses,Lack of human connection
